codigo_linea,numero_rfig,orden,nombre_estacion,es_localidad,municipio,provincia,ccaa,geocode_match,dist_m,dep_id
03600,600,16,ORPESA,True,Orpesa,Castelló,Comunitat Valenciana,within,0.0,TN_RailwayNode_65304
03600,600,17,VINAROS,True,Vinaròs,Castelló,Comunitat Valenciana,within,0.0,TN_RailwayNode_65312
03600,600,18,ULLDECONA-ALCANAR-LA SENIA (APT),False,Ulldecona,Tarragona,Cataluña,within,0.0,TN_RailwayNode_65314
03600,600,19,LALDEA-AMPOSTA-TORTOSA,True,L'Aldea,Tarragona,Cataluña,within,0.0,TN_RailwayNode_65402
03600,600,20,BIF. CALAFAT,False,Vandellòs i l'Hospitalet de l'Infant,Tarragona,Cataluña,within,0.0,TN_RailwayNode_B6541
03600,600,21,VANDELLOS,True,Vandellòs i l'Hospitalet de l'Infant,Tarragona,Cataluña,within,0.0,TN_RailwayNode_65406
03600,600,22,L'HOSPITALET DE L'INFANT,True,Vandellòs i l'Hospitalet de l'Infant,Tarragona,Cataluña,within,0.0,TN_RailwayNode_65420
03600,600,23,CAMBRILS,True,Cambrils,Tarragona,Cataluña,within,0.0,TN_RailwayNode_65409
03600,600,24,CAMBRILS,True,Cambrils,Tarragona,Cataluña,within,0.0,TN_RailwayNode_65422
03600,600,25,SALOU,True,Salou,Tarragona,Cataluña,within,0.0,TN_RailwayNode_65410
03600,600,26,SALOU-PORT AVENTURA,True,Salou,Tarragona,Cataluña,within,0.0,TN_RailwayNode_65411
03600,600,27,BIF. LA FEREDAT,False,Vila-seca,Tarragona,Cataluña,within,0.0,TN_RailwayNode_B5410
03600,600,28,BIF. BELLISSENS,False,Reus,Tarragona,Cataluña,within,0.0,TN_RailwayNode_B5411
03600,600,29,"AGUJA CLASIF. KM. 272,0.",False,Tarragona,Tarragona,Cataluña,within,0.0,TN_RailwayNode_A6541
03600,600,30,CAMBIADOR DE LA BOELLA,False,Reus,Tarragona,Cataluña,within,0.0,TN_RailwayNode_04120
03600,600,31,TARRAGONA,True,Tarragona,Tarragona,Cataluña,within,0.0,TN_RailwayNode_71500
03600,600,32,SANT VICENÇ DE CALDERS,True,El Vendrell,Tarragona,Cataluña,within,0.0,TN_RailwayNode_71600
03602,602,1,BIF. PUERTO CABANYAL,False,València,València,Comunitat Valenciana,within,0.0,TN_RailwayNode_B6500
03602,602,2,BIF. NAZARET,False,València,València,Comunitat Valenciana,within,0.0,TN_RailwayNode_B6504
03602,602,3,KM. 6.7 LIM ADIF-PTO VALENCIA,False,València,València,Comunitat Valenciana,within,0.0,TN_RailwayNode_A6504
03602,602,4,VALENCIA-PUERTO NORTE,True,València,València,Comunitat Valenciana,within,0.0,TN_RailwayNode_65016
03604,604,1,LES PALMES,True,Castelló de la Plana,Castelló,Comunitat Valenciana,within,0.0,TN_RailwayNode_65301
03604,604,2,PORT DE CASTELLÓ,True,Castelló de la Plana,Castelló,Comunitat Valenciana,within,0.0,TN_RailwayNode_65501
03606,606,1,BIF. PUERTO FSL,False,València,València,Comunitat Valenciana,within,0.0,TN_RailwayNode_B6505
03606,606,2,"VFSL-AG.KM.5,8",False,València,València,Comunitat Valenciana,within,0.0,TN_RailwayNode_B6501
03606,606,3,BIF. NAZARET,False,València,València,Comunitat Valenciana,within,0.0,TN_RailwayNode_B6504
03606,606,4,KM. 7.1 LIM ADIF-PTO VALENCIA,False,València,València,Comunitat Valenciana,within,0.0,TN_RailwayNode_A6505
03606,606,5,VALENCIA-PUERTO SUR,True,València,València,Comunitat Valenciana,within,0.0,TN_RailwayNode_65017
03608,608,1,"VFSL-AG.KM.5,8",False,València,València,Comunitat Valenciana,within,0.0,TN_RailwayNode_B6501
03608,608,2,VALENCIA-F.S.L.MERCANCIAS,True,València,València,Comunitat Valenciana,within,0.0,TN_RailwayNode_65013
03614,614,1,BIF. JOAQUIN SOROLLA-IBERICO,False,València,València,Comunitat Valenciana,within,0.0,TN_RailwayNode_A6420
03614,614,2,VALENCIA-JOAQUIN SOROLLA,True,València,València,Comunitat Valenciana,within,0.0,TN_RailwayNode_03216
03620,620,1,LALDEA-AMPOSTA-TORTOSA,True,L'Aldea,Tarragona,Cataluña,within,0.0,TN_RailwayNode_65402
03620,620,2,TORTOSA,True,Tortosa,Tarragona,Cataluña,within,0.0,TN_RailwayNode_65400
03632,632,1,BIF. VILASECA,False,Vila-seca,Tarragona,Cataluña,within,0.0,TN_RailwayNode_B7510
03632,632,2,BIF. LA FEREDAT,False,Vila-seca,Tarragona,Cataluña,within,0.0,TN_RailwayNode_B5410
03900,900,1,MADRID-CHAMARTIN-CLARA CAMPOAMOR,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_17000
03900,900,2,MADRID-ATOCHA CERCANIAS,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_18000
03916,916,1,DELICIAS,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_18004
03916,916,2,BIF. STA. CATALINA,False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_B1803
03916,916,3,BIF. MUSEO,False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_B1804
03916,916,4,MADRID-SANTA CATALINA,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_60004
03934,934,1,BIF. REBOLLEDO,False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_B9521
03934,934,2,MADRID-SANTA CATALINA,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_60004
03934,934,3,MADRID-ABROÑIGAL,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_95104
03936,936,1,SAN CRISTOBAL INDUSTRIAL,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_60101
03936,936,2,VILLAVERDE-MERCANCIAS,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_95101
03936,936,3,VILLAVERDE BAJO,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_60100
03946,946,1,VILLAVERDE BAJO,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_60100
03946,946,2,MADRID-SANTA CATALINA,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_60004
03950,950,1,MADRID-P. DE ATOCHA ALMUDENA GRANDES,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_60000
03950,950,2,AGUJA KM. 1.4,False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_A6001
04400,400,1,ALCAZAR DE SAN JUAN,True,Alcázar de San Juan,Ciudad Real,Castilla-La Mancha,within,0.0,TN_RailwayNode_60400
04400,400,2,MANZANARES,True,Manzanares,Ciudad Real,Castilla-La Mancha,within,0.0,TN_RailwayNode_50100
04400,400,3,VALDEPEÑAS,True,Valdepeñas,Ciudad Real,Castilla-La Mancha,within,0.0,TN_RailwayNode_50102
04400,400,4,SANTA CRUZ DE MUDELA,True,Santa Cruz de Mudela,Ciudad Real,Castilla-La Mancha,within,0.0,TN_RailwayNode_50200
04400,400,5,VENTA DE CARDENAS,True,Almuradiel,Ciudad Real,Castilla-La Mancha,within,0.0,TN_RailwayNode_50203
04400,400,6,VADOLLANO,True,Linares,Jaén,Andalucía,within,0.0,TN_RailwayNode_50209
04400,400,7,LINARES-BAEZA,True,Linares,Jaén,Andalucía,within,0.0,TN_RailwayNode_50300
04400,400,8,"ESPELUY-AGUJA KM. 338,8",False,Mengíbar,Jaén,Andalucía,within,0.0,TN_RailwayNode_A5030
04400,400,9,"ESPELUY-AGUJA KM. 340,1",False,Mengíbar,Jaén,Andalucía,within,0.0,TN_RailwayNode_A5031
04400,400,10,ESPELUY,True,Espeluy,Jaén,Andalucía,within,0.0,TN_RailwayNode_50400
04400,400,11,ANDUJAR,True,Andújar,Jaén,Andalucía,within,0.0,TN_RailwayNode_50403
04400,400,12,LOS SILES,True,Marmolejo,Jaén,Andalucía,within,0.0,TN_RailwayNode_50406
04400,400,13,"ALCOLEA-AGUJA KM.431,9",False,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_A5040
04400,400,14,CAMPUS UNIVERS. DE RABANALES(APD),False,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_50417
04400,400,15,CORDOBA-JULIO ANGUITA,True,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_50500
04400,400,16,BIF. CORDOBA MERCANCIAS,False,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_B5052
04400,400,17,EL HIGUERON,True,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_50501
04400,400,18,PALMA DEL RIO,False,Palma del Río,Córdoba,Andalucía,within,0.0,TN_RailwayNode_50506
04400,400,19,LORA DEL RIO,False,Lora del Río,Sevilla,Andalucía,within,0.0,TN_RailwayNode_50600
04400,400,20,LOS ROSALES,True,Tocina,Sevilla,Andalucía,within,0.0,TN_RailwayNode_50700
04400,400,21,MAJARABIQUE-ESTACION,True,La Rinconada,Sevilla,Andalucía,within,0.0,TN_RailwayNode_50709
04400,400,22,BIF. LOS NARANJOS,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5101
04400,400,23,BIF. TAMARGUILLO,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5102
04400,400,24,BIF. S. BERNARDO,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5119
04400,400,25,SEVILLA-SANTA JUSTA,True,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_51003
04400,400,26,"LA SALUD-AGUJA KM. 6,2",False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_A5100
04400,400,27,LA SALUD,True,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_51101
04400,400,28,DOS HERMANAS,True,Dos Hermanas,Sevilla,Andalucía,within,0.0,TN_RailwayNode_51103
04400,400,29,BIF. UTRERA,False,Utrera,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5103
04400,400,30,UTRERA,True,Utrera,Sevilla,Andalucía,within,0.0,TN_RailwayNode_51200
04400,400,31,LEBRIJA,True,Lebrija,Sevilla,Andalucía,within,0.0,TN_RailwayNode_51203
04400,400,32,JEREZ DE LA FRONTERA,False,Jerez de la Frontera,Cádiz,Andalucía,within,0.0,TN_RailwayNode_51300
04400,400,33,PUERTO DE SANTA MARIA,True,El Puerto de Santa María,Cádiz,Andalucía,within,0.0,TN_RailwayNode_51400
04400,400,34,LAS ALETAS,True,Puerto Real,Cádiz,Andalucía,within,0.0,TN_RailwayNode_51415
04400,400,35,CADIZ,True,Cádiz,Cádiz,Andalucía,within,0.0,TN_RailwayNode_51405
04400,400,36,CORTADURA,True,Cádiz,Cádiz,Andalucía,within,0.0,TN_RailwayNode_51407
04400,400,37,RIO ARILLO,False,San Fernando,Cádiz,Andalucía,within,0.0,TN_RailwayNode_51419
04402,402,1,"ESPELUY-AGUJA KM. 340,1",False,Mengíbar,Jaén,Andalucía,within,0.0,TN_RailwayNode_A5031
04402,402,2,"ESPELUY-AGUJA KM. 150,5",False,Mengíbar,Jaén,Andalucía,within,0.0,TN_RailwayNode_A0300
04402,402,3,MENGIBAR-ARTICHUELA (APD-CGD),False,Mengíbar,Jaén,Andalucía,within,0.0,TN_RailwayNode_03001
04402,402,4,JAEN,True,Jaén,Jaén,Andalucía,within,0.0,TN_RailwayNode_03100
04404,404,1,"ESPELUY-AGUJA KM. 338,8",False,Mengíbar,Jaén,Andalucía,within,0.0,TN_RailwayNode_A5030
04404,404,2,"ESPELUY-AGUJA KM. 150,5",False,Mengíbar,Jaén,Andalucía,within,0.0,TN_RailwayNode_A0300
04406,406,1,LAS ALETAS,True,Puerto Real,Cádiz,Andalucía,within,0.0,TN_RailwayNode_51415
04406,406,2,UNIVERSIDAD DE CADIZ (APD),False,Puerto Real,Cádiz,Andalucía,within,0.0,TN_RailwayNode_51416
04408,408,1,"ALCOLEA-AGUJA KM.431,9",False,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_A5040
04408,408,2,CAMBIADOR ALCOLEA,False,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_37706
04410,410,1,LINARES-BAEZA,True,Linares,Jaén,Andalucía,within,0.0,TN_RailwayNode_50300
04410,410,2,LOS PROPIOS Y CAZORLA,True,Úbeda,Jaén,Andalucía,within,0.0,TN_RailwayNode_56005
04410,410,3,"KM. 99,2 ( HUELMA )",False,Cabra del Santo Cristo,Jaén,Andalucía,within,0.0,TN_RailwayNode_56010
04410,410,4,MOREDA,True,Morelábor,Granada,Andalucía,within,0.0,TN_RailwayNode_56100
04410,410,5,BIF. GRANADA,False,Morelábor,Granada,Andalucía,within,0.0,TN_RailwayNode_B5601
04410,410,6,GUADIX,True,Guadix,Granada,Andalucía,within,0.0,TN_RailwayNode_56200
04410,410,7,LA CALAHORRA-FERREIRA,True,La Calahorra,Granada,Andalucía,within,0.0,TN_RailwayNode_56201
04410,410,8,HUENEJA-DOLAR,True,Huéneja,Granada,Andalucía,within,0.0,TN_RailwayNode_56300
04410,410,9,FIÑANA,True,Fiñana,Almería,Andalucía,within,0.0,TN_RailwayNode_56301
04410,410,10,FUENTE SANTA,True,Santa Fe de Mondújar,Almería,Andalucía,within,0.0,TN_RailwayNode_56306
04410,410,11,ALMERIA,True,Almería,Almería,Andalucía,within,0.0,TN_RailwayNode_56312
04412,412,1,HUENEJA-DOLAR,True,Huéneja,Granada,Andalucía,within,0.0,TN_RailwayNode_56300
04412,412,2,MINAS DEL MARQUESADO,True,Alquife,Granada,Andalucía,within,0.0,TN_RailwayNode_58101
04414,414,1,BIF. GRANADA,False,Morelábor,Granada,Andalucía,within,0.0,TN_RailwayNode_B5601
04414,414,2,BIF. ALMERIA,False,Morelábor,Granada,Andalucía,within,0.0,TN_RailwayNode_B5701
04416,416,1,GRANADA,True,Granada,Granada,Andalucía,within,0.0,TN_RailwayNode_05000
04416,416,2,"GRANADA AG. KM 54,289",False,Granada,Granada,Andalucía,within,0.0,TN_RailwayNode_B5703
04416,416,3,"GRANADA AG. KM 53,273",False,Granada,Granada,Andalucía,within,0.0,TN_RailwayNode_B5702
04416,416,4,ALBOLOTE,True,Albolote,Granada,Andalucía,within,0.0,TN_RailwayNode_57006
04416,416,5,BIF. ALMERIA,False,Morelábor,Granada,Andalucía,within,0.0,TN_RailwayNode_B5701
04416,416,6,MOREDA,True,Morelábor,Granada,Andalucía,within,0.0,TN_RailwayNode_56100
04418,418,1,"ANTEQUERA-STA.ANA-AGJ.KM. 48,3",False,Fuente de Piedra,Málaga,Andalucía,within,0.0,TN_RailwayNode_A0426
04418,418,2,ANTEQUERA-SANTA ANA,True,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_02003
04418,418,3,"ANTEQUERA-STA.ANA-AGJ.KM. 50,4",False,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_A0427
04420,420,1,BIF. LAS MARAVILLAS,False,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_B0103
04420,420,2,BOBADILLA,True,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_54400
04420,420,3,ALMARGEN-CAÑETE LA REAL,True,Almargen,Málaga,Andalucía,within,0.0,TN_RailwayNode_55003
04420,420,4,RONDA,True,Ronda,Málaga,Andalucía,within,0.0,TN_RailwayNode_55007
04420,420,5,GAUCIN,True,Cortes de la Frontera,Málaga,Andalucía,within,0.0,TN_RailwayNode_55013
04420,420,6,"P.K. 158,029",False,Castellar de la Frontera,Cádiz,Andalucía,within,0.0,TN_RailwayNode_F1580
04420,420,7,"P.K. 161,699",False,San Roque,Cádiz,Andalucía,within,0.0,TN_RailwayNode_F1617
04420,420,8,SAN ROQUE-LA LINEA,True,San Roque,Cádiz,Andalucía,within,0.0,TN_RailwayNode_55018
04420,420,9,ALGECIRAS,True,Algeciras,Cádiz,Andalucía,within,0.0,TN_RailwayNode_55020
04422,422,1,BIF. UTRERA,False,Utrera,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5103
04422,422,2,EL SORBITO,True,Alcalá de Guadaíra,Sevilla,Andalucía,within,0.0,TN_RailwayNode_01001
04422,422,3,ARAHAL,True,Arahal,Sevilla,Andalucía,within,0.0,TN_RailwayNode_01003
04422,422,4,OSUNA,True,Osuna,Sevilla,Andalucía,within,0.0,TN_RailwayNode_01007
04422,422,5,P.K. 79.9,False,Osuna,Sevilla,Andalucía,within,0.0,TN_RailwayNode_F0799
04422,422,6,P.K. 91.6,False,Gilena,Sevilla,Andalucía,within,0.0,TN_RailwayNode_F0916
04422,422,7,KM. 98.5 ( BIF. MALAGA ),False,Pedrera,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B0102
04422,422,8,FUENTE DE PIEDRA,True,Fuente de Piedra,Málaga,Andalucía,within,0.0,TN_RailwayNode_54301
04424,424,1,LA RODA DE ANDALUCIA,True,La Roda de Andalucía,Sevilla,Andalucía,within,0.0,TN_RailwayNode_54300
04424,424,2,KM. 98.5 ( BIF. MALAGA ),False,Pedrera,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B0102
04426,426,1,FUENTE DE PIEDRA,True,Fuente de Piedra,Málaga,Andalucía,within,0.0,TN_RailwayNode_54301
04426,426,2,"ANTEQUERA-STA.ANA-AGJ.KM. 48,3",False,Fuente de Piedra,Málaga,Andalucía,within,0.0,TN_RailwayNode_A0426
04426,426,3,"ANTEQUERA-STA.ANA-AGJ.KM. 50,4",False,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_A0427
04426,426,4,BIF. LAS MARAVILLAS,False,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_B0103
04426,426,5,ANTEQUERA,True,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_05019
04426,426,6,SALINAS-VILLANUEVA DE TAPIA,True,Archidona,Málaga,Andalucía,within,0.0,TN_RailwayNode_05015
04426,426,7,KM 59.560,False,Loja,Granada,Andalucía,within,0.0,TN_RailwayNode_C5441
04426,426,8,LOJA-SAN FRANCISCO (APD),False,Loja,Granada,Andalucía,within,0.0,TN_RailwayNode_05013
04426,426,9,KM 86.520,False,Íllora,Granada,Andalucía,within,0.0,TN_RailwayNode_C5442
04426,426,10,GRANADA,True,Granada,Granada,Andalucía,within,0.0,TN_RailwayNode_05000
04428,428,1,"ANTEQUERA-STA.ANA-AGJ.KM. 50,4",False,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_A0427
04428,428,2,CAMBIADOR ANTEQUERA,False,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_02020
04430,430,1,LOS PRADOS,True,Málaga,Málaga,Andalucía,within,0.0,TN_RailwayNode_54412
04430,430,2,"MALAGA-AG.K191,4",False,Málaga,Málaga,Andalucía,within,0.0,TN_RailwayNode_A5440
04430,430,3,MALAGA MARIA ZAMBRANO,True,Málaga,Málaga,Andalucía,within,0.0,TN_RailwayNode_54413
04430,430,4,ALORA,True,Álora,Málaga,Andalucía,within,0.0,TN_RailwayNode_54405
04430,430,5,BOBADILLA,True,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_54400
04430,430,6,"ANTEQUERA-STA.ANA-AGJ.KM. 50,4",False,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_A0427
04430,430,7,FUENTE DE PIEDRA,True,Fuente de Piedra,Málaga,Andalucía,within,0.0,TN_RailwayNode_54301
04430,430,8,LA RODA DE ANDALUCIA,True,La Roda de Andalucía,Sevilla,Andalucía,within,0.0,TN_RailwayNode_54300
04430,430,9,"KM. 72,3",False,Puente Genil,Córdoba,Andalucía,within,0.0,TN_RailwayNode_54200
04430,430,10,PUENTE GENIL,True,Puente Genil,Córdoba,Andalucía,within,0.0,TN_RailwayNode_54201
04430,430,11,MONTILLA,True,Montilla,Córdoba,Andalucía,within,0.0,TN_RailwayNode_54105
04430,430,12,VALCHILLON,True,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_54100
04430,430,13,"AGUJA KM. 1,337",False,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_A5050
04430,430,14,CORDOBA-MERCANCIAS,True,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_50512
04430,430,15,BIF. CORDOBA MERCANCIAS,False,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_B5052
04432,432,1,CORDOBA-JULIO ANGUITA,True,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_50500
04432,432,2,CORDOBA-MERCANCIAS,True,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_50512
04432,432,3,EL HIGUERON,True,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_50501
04434,434,1,CAMBIADOR CORDOBA,False,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_54001
04434,434,2,VALCHILLON,True,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_54100
04436,436,1,MALAGA-CENT. ALAMEDA (APD),False,Málaga,Málaga,Andalucía,within,0.0,TN_RailwayNode_54517
04436,436,2,MALAGA MARIA ZAMBRANO,True,Málaga,Málaga,Andalucía,within,0.0,TN_RailwayNode_54413
04436,436,3,"MALAGA-AG.K191,4",False,Málaga,Málaga,Andalucía,within,0.0,TN_RailwayNode_A5440
04436,436,4,LOS PRADOS,True,Málaga,Málaga,Andalucía,within,0.0,TN_RailwayNode_54412
04436,436,5,FUENGIROLA,True,Fuengirola,Málaga,Andalucía,within,0.0,TN_RailwayNode_54516
04438,438,1,"HUELVA-MERCANCIAS AG. KM. 107,4",False,Huelva,Huelva,Andalucía,within,0.0,TN_RailwayNode_A4309
04438,438,2,BIFURCACION TORRE ARENILLAS,False,Palos de la Frontera,Huelva,Andalucía,within,0.0,TN_RailwayNode_B4310
04438,438,3,ACCESO PUERTO DE HUELVA,False,Palos de la Frontera,Huelva,Andalucía,within,0.0,TN_RailwayNode_43030
04440,440,1,HUELVA,True,Huelva,Huelva,Andalucía,within,0.0,TN_RailwayNode_43019
04440,440,2,"HUELVA-MERCANCIAS AG. KM. 107,4",False,Huelva,Huelva,Andalucía,within,0.0,TN_RailwayNode_A4309
04440,440,3,HUELVA-MERCANCIAS,True,Huelva,Huelva,Andalucía,within,0.0,TN_RailwayNode_43023
04440,440,4,LA PALMA DEL CONDADO,True,La Palma del Condado,Huelva,Andalucía,within,0.0,TN_RailwayNode_43011
04440,440,5,ESCACENA,True,Escacena del Campo,Huelva,Andalucía,within,0.0,TN_RailwayNode_43009
04440,440,6,BENACAZON,True,Benacazón,Sevilla,Andalucía,within,0.0,TN_RailwayNode_43005
04440,440,7,ALAMILLO,True,Camas,Sevilla,Andalucía,within,0.0,TN_RailwayNode_43001
04440,440,8,BIF. CARTUJA,False,Santiponce,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B4301
04440,440,9,BIF. SAN JERONIMO,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5073
04440,440,10,BIF. LOS NARANJOS,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5101
04440,440,11,MAJARABIQUE-ESTACION,True,La Rinconada,Sevilla,Andalucía,within,0.0,TN_RailwayNode_50709
04442,442,1,BIF. LOS NARANJOS,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5101
04442,442,2,CAMBIADOR MAJARABIQUE,False,La Rinconada,Sevilla,Andalucía,within,0.0,TN_RailwayNode_37805
04444,444,1,BIF. TAMARGUILLO,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5102
04444,444,2,BIF. LA NEGRILLA,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5109
04444,444,3,LA NEGRILLA,True,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_51005
04444,444,4,"LA SALUD-AGUJA KM. 10,2",False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_A5101
04444,444,5,LA SALUD,True,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_51101
04446,446,1,BIF. CARTUJA,False,Santiponce,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B4301
04446,446,2,CARTUJA,True,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_51050
04448,448,1,BIF. LOS NARANJOS,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5101
04448,448,2,BIF. SAN JERONIMO,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5073
04450,450,1,BIF. S. BERNARDO,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5119
04450,450,2,BIF. LA NEGRILLA,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5109
04452,452,1,LA SALUD,True,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_51101
04452,452,2,KM. 1.717 LIM ADIF-PUERTO SEVILLA,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_A5110
04452,452,3,PUERTO DE SEVILLA (CGD),True,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_51107
04454,454,1,BIF. SAN JERONIMO,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5073
04454,454,2,CAMBIADOR MAJARABIQUE,False,La Rinconada,Sevilla,Andalucía,within,0.0,TN_RailwayNode_37805
04456,456,1,"LA SALUD-AGUJA KM. 10,2",False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_A5101
04456,456,2,"LA SALUD-AGUJA KM. 6,2",False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_A5100
04458,458,1,MAJARABIQUE-ESTACION,True,La Rinconada,Sevilla,Andalucía,within,0.0,TN_RailwayNode_50709
04458,458,2,BIF. SAN JERONIMO,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5073
04460,460,1,FUENTE DE PIEDRA,True,Fuente de Piedra,Málaga,Andalucía,within,0.0,TN_RailwayNode_54301
04460,460,2,"ANTEQUERA-STA.ANA-AGJ.KM. 48,3",False,Fuente de Piedra,Málaga,Andalucía,within,0.0,TN_RailwayNode_A0426
04460,460,3,"ANTEQUERA-STA.ANA-AGJ.KM. 50,4",False,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_A0427
04460,460,4,BIF. LAS MARAVILLAS,False,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_B0103
04460,460,5,ANTEQUERA,True,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_05019
04460,460,6,SALINAS-VILLANUEVA DE TAPIA,True,Archidona,Málaga,Andalucía,within,0.0,TN_RailwayNode_05015
04460,460,7,BIF. RIOFRIO,False,Loja,Granada,Andalucía,within,0.0,TN_RailwayNode_B0107
04464,464,1,BIF. LA CHANA,False,Granada,Granada,Andalucía,within,0.0,TN_RailwayNode_B0110
04464,464,2,BIF. TOCON,False,Íllora,Granada,Andalucía,within,0.0,TN_RailwayNode_B0109
04466,466,1,BIF. RIOFRIO,False,Loja,Granada,Andalucía,within,0.0,TN_RailwayNode_B0107
04466,466,2,SALINAS-VILLANUEVA DE TAPIA,True,Archidona,Málaga,Andalucía,within,0.0,TN_RailwayNode_05015
04466,466,3,ANTEQUERA,True,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_05019
04468,468,1,BIF. LAS MARAVILLAS,False,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_B0103
04468,468,2,BIFURCACION LA VERONICA,False,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_B0104
